Accession	Gene	Locus_tag	Start	End	Length
CP001363	yoaH	STM14_2205	1932310	1932489	180
CP001363	pabB	STM14_2206	1932570	1933934	1365
CP001363	yeaB	STM14_2207	1933938	1934516	579
CP001363	sdaA	STM14_2208	1934780	1936144	1365
CP001363	yoaE	STM14_2210	1937905	1939464	1560
CP001363	manX	STM14_2212	1939937	1940905	969
CP001363	manY	STM14_2213	1940958	1941758	801
CP001363	manZ	STM14_2214	1941762	1942622	861
CP001363	yebN	STM14_2216	1943494	1944114	621
CP001363	rrmA	STM14_2217	1944111	1944920	810
CP001363	cspC	STM14_2220	1946951	1947160	210
CP001363	yobF	STM14_2221	1947173	1947316	144
CP001363	yobG	STM14_2226	1948323	1948466	144
CP001363	kdgR	STM14_2228	1949075	1949866	792
CP001363	htpX	STM14_2231	1951463	1952344	882
CP001363	prc	STM14_2232	1952538	1954586	2049
CP001363	proQ	STM14_2233	1954606	1955292	687
CP001363	yebR	STM14_2234	1955390	1955974	585
CP001363	yebS	STM14_2235	1956016	1957299	1284
CP001363	yebU	STM14_2237	1959979	1961418	1440
CP001363	yebW	STM14_2240	1961883	1962074	192
CP001363	pphA	STM14_2241	1962093	1962761	669
CP001363	sopE2	STM14_2244	1963416	1964138	723
CP001363	pagO	STM14_2256	1970911	1971825	915
CP001363	pagK	STM14_2265	1974583	1974783	201
CP001363	mig-3	STM14_2266	1974880	1975938	1059
CP001363	yobA	STM14_2280	1980946	1981320	375
CP001363	holE	STM14_2281	1981458	1981688	231
CP001363	exoX	STM14_2283	1982476	1983174	699
CP001363	ptrB	STM14_2284	1983209	1985260	2052
CP001363	yebE	STM14_2285	1985473	1986132	660
CP001363	yebF	STM14_2286	1986226	1986579	354
CP001363	yebG	STM14_2287	1986647	1986937	291
CP001363	purT	STM14_2288	1987068	1988246	1179
CP001363	eda	STM14_2289	1988346	1988987	642
CP001363	edd	STM14_2290	1989025	1990836	1812
CP001363	zwf	STM14_2292	1991071	1992546	1476
CP001363	yebK	STM14_2295	1992888	1993757	870
CP001363	pykA	STM14_2296	1993881	1995323	1443
CP001363	msbB	STM14_2297	1995396	1996367	972
CP001363	yebA	STM14_2299	1996484	1997803	1320
CP001363	znuA	STM14_2300	1997819	1998763	945
CP001363	znuC	STM14_2301	1998842	1999597	756
CP001363	znuB	STM14_2302	1999594	2000379	786
CP001363	ruvB	STM14_2303	2000458	2001468	1011
CP001363	ruvA	STM14_2304	2001477	2002088	612
CP001363	yebB	STM14_2308	2004030	2004629	600
CP001363	ruvC	STM14_2309	2004631	2005152	522
CP001363	yebC	STM14_2310	2005189	2005929	741
CP001363	ntpA	STM14_2311	2005959	2006411	453
CP001363	aspS	STM14_2312	2006514	2008286	1773
CP001363	rpsQ	STM14_4134	3605431	3605685	255
CP001363	rpmC	STM14_4135	3605685	3605876	192
CP001363	rplP	STM14_4136	3605876	3606286	411
CP001363	rpsC	STM14_4137	3606299	3607000	702
CP001363	rplV	STM14_4138	3607018	3607350	333
CP001363	rpsS	STM14_4139	3607365	3607643	279
CP001363	rplB	STM14_4140	3607660	3608481	822
CP001363	rplW	STM14_4141	3608499	3608801	303
CP001363	rplD	STM14_4142	3608798	3609403	606
CP001363	rplC	STM14_4143	3609414	3610043	630
CP001363	rpsJ	STM14_4144	3610076	3610387	312
CP001363	hopD	STM14_4145	3610641	3611234	594
CP001363	bfr	STM14_4146	3611231	3611707	477
CP001363	bfd	STM14_4147	3611780	3611974	195
CP001363	tuf_1	STM14_4149	3612159	3613343	1185
CP001363	fusA	STM14_4150	3613415	3615529	2115
CP001363	rpsG	STM14_4151	3615626	3616096	471
CP001363	rpsL	STM14_4152	3616192	3616566	375
CP001363	yheL	STM14_4153	3616692	3616979	288
CP001363	yheM	STM14_4154	3616987	3617343	357
CP001363	yheN	STM14_4155	3617343	3617729	387
CP001363	yheO	STM14_4156	3617729	3618451	723
CP001363	fkpA	STM14_4157	3618728	3619546	819
CP001363	slyX	STM14_4158	3619766	3619984	219
CP001363	slyD	STM14_4159	3620172	3620762	591
CP001363	yheV	STM14_4160	3620857	3621057	201
CP001363	kefB	STM14_4161	3621068	3622873	1806
CP001363	yheR	STM14_4162	3622873	3623424	552
CP001363	yheS	STM14_4164	3623690	3625597	1908
CP001363	yheT	STM14_4168	3626492	3627559	1068
CP001363	yheU	STM14_4169	3627556	3627774	219
CP001363	prkB	STM14_4170	3627826	3628695	870
CP001363	yhfA	STM14_4171	3628791	3629195	405
CP001363	crp	STM14_4173	3629503	3630135	633
CP001363	yhfK	STM14_4174	3630184	3632271	2088
CP001363	argD_2	STM14_4175	3632314	3633531	1218
CP001363	pabA	STM14_4176	3633617	3634180	564
CP001363	fic	STM14_4177	3634212	3634814	603
CP001363	yhfG	STM14_4178	3634804	3634971	168
CP001363	ppiA	STM14_4179	3635080	3635652	573
CP001363	yhfC	STM14_4181	3635929	3637110	1182
CP001363	nirB	STM14_4183	3637373	3639916	2544
CP001363	nirD	STM14_4184	3639913	3640239	327
CP001363	nirC	STM14_4186	3640505	3641314	810
CP001363	cysG	STM14_4187	3641326	3642699	1374
CP001363	bigA	STM14_4188	3643028	3648922	5895
CP001363	tnpA_10	STM14_4189	3649054	3649512	459
CP001363	yhfL	STM14_4191	3649826	3649996	171
CP001363	trpS	STM14_4193	3650141	3651145	1005
CP001363	gph	STM14_4194	3651138	3651896	759
CP001363	rpe	STM14_4195	3651889	3652566	678
CP001363	dam	STM14_4196	3652584	3653420	837
CP001363	damX	STM14_4197	3653601	3654878	1278
CP001363	aroB	STM14_4198	3654976	3656064	1089
CP001363	aroK	STM14_4199	3656121	3656642	522
CP001363	hofQ	STM14_4200	3657107	3658345	1239
CP001363	yrfA	STM14_4201	3658260	3658661	402
CP001363	yrfB	STM14_4202	3658651	3659124	474
CP001363	yrfC	STM14_4203	3659108	3659647	540
CP001363	yrfD	STM14_4204	3659647	3660426	780
CP001363	mrcA	STM14_4205	3660523	3663099	2577
CP001363	nudE	STM14_4206	3663195	3663758	564
CP001363	yrfF	STM14_4208	3664081	3666213	2133
CP001363	yrfG	STM14_4209	3666278	3666946	669
CP001363	yrfH	STM14_4210	3666957	3667358	402
CP001363	hslO	STM14_4211	3667383	3668261	879
CP001363	yhgE	STM14_4212	3668371	3670080	1710
CP001363	pckA	STM14_4215	3670460	3672079	1620
CP001363	envZ	STM14_4216	3672154	3673506	1353
CP001363	ompR	STM14_4217	3673503	3674222	720
CP001363	greB	STM14_4218	3674448	3674921	474
CP001363	yhgF	STM14_4219	3675023	3677350	2328
CP001363	feoA	STM14_4221	3677787	3678014	228
CP001363	feoB	STM14_4222	3678033	3680351	2319
CP001363	yhgG	STM14_4223	3680364	3680600	237
CP001363	bioH	STM14_4226	3681785	3682555	771
CP001363	yhgH	STM14_4227	3682593	3683276	684
CP001363	yhgI	STM14_4228	3683335	3683910	576
CP001363	gntT	STM14_4230	3684287	3685603	1317
CP001363	malQ	STM14_4231	3685722	3687800	2079
CP001363	malP	STM14_4232	3687810	3690203	2394
CP001363	malT	STM14_4234	3690797	3693502	2706
CP001363	rtcA	STM14_4237	3694237	3695256	1020
CP001363	rtcB	STM14_4238	3695260	3696477	1218
CP001363	rtcR	STM14_4241	3698565	3700148	1584
CP001363	glpR	STM14_4242	3700145	3700903	759
CP001363	glpG	STM14_4244	3700997	3701827	831
CP001363	glpE	STM14_4245	3701903	3702229	327
CP001363	glpD	STM14_4246	3702428	3703936	1509
CP001363	gldA_1	STM14_4249	3706191	3707300	1110
CP001363	glgP	STM14_4254	3712610	3715057	2448
CP001363	glgA	STM14_4255	3715077	3716510	1434
CP001363	glgC	STM14_4256	3716510	3717805	1296
CP001363	glgX	STM14_4257	3717820	3719796	1977
CP001363	glgB	STM14_4258	3719793	3721979	2187
CP001363	asd	STM14_4260	3722326	3723432	1107
CP001363	gntU	STM14_4264	3723856	3725196	1341
CP001363	gntK	STM14_4265	3725193	3725726	534
CP001363	gntR	STM14_4266	3725865	3726860	996
CP001363	yhhW	STM14_4267	3726990	3727685	696
CP001363	yhhX	STM14_4268	3727809	3728846	1038
CP001363	yhhY	STM14_4271	3729315	3729803	489
CP001363	ggt	STM14_4276	3734159	3735901	1743
CP001363	yhhA	STM14_4278	3736027	3736443	417
CP001363	ugpQ	STM14_4279	3736456	3737196	741
CP001363	ugpC	STM14_4280	3737193	3738263	1071
CP001363	ugpE	STM14_4281	3738265	3739110	846
CP001363	ugpA	STM14_4282	3739107	3739994	888
CP001363	ugpB	STM14_4283	3740058	3741374	1317
CP001363	yhhV	STM14_4285	3741998	3742225	228
CP001363	livF	STM14_4286	3742351	3743064	714
CP001363	livG	STM14_4287	3743066	3743833	768
CP001363	livM	STM14_4288	3743830	3745107	1278
CP001363	livH	STM14_4289	3745104	3746030	927
CP001363	livK	STM14_4290	3746090	3747199	1110
CP001363	yhhK	STM14_4292	3747621	3748004	384
CP001363	livJ	STM14_4294	3748199	3749296	1098
CP001363	rpoH	STM14_4295	3749624	3750478	855
CP001363	ftsX	STM14_4297	3750724	3751779	1056
CP001363	ftsE	STM14_4298	3751772	3752440	669
CP001363	ftsY	STM14_4299	3752443	3753918	1476
CP001363	yhhF	STM14_4300	3754044	3754640	597
CP001363	yhhL	STM14_4301	3754627	3754899	273
CP001363	yhhM	STM14_4302	3754921	3755292	372
CP001363	yhhN	STM14_4303	3755434	3756060	627
CP001363	zntA	STM14_4304	3756141	3758339	2199
CP001363	tcp	STM14_4305	3758539	3760182	1644
CP001363	yhhP	STM14_4306	3760206	3760451	246
CP001363	yhhQ	STM14_4307	3760621	3761286	666
CP001363	yhhS	STM14_4309	3761920	3763137	1218
CP001363	yhhT	STM14_4310	3763269	3764318	1050
CP001363	acpT	STM14_4311	3764370	3764948	579
CP001363	nikR	STM14_4312	3765040	3765441	402
CP001363	yhhJ	STM14_4313	3765531	3766655	1125
CP001363	yhiH	STM14_4314	3766655	3769396	2742
CP001363	yhiI	STM14_4315	3769393	3770460	1068
CP001363	yhiN	STM14_4317	3770766	3771962	1197
CP001363	pitA	STM14_4318	3772193	3773689	1497
CP001363	uspB	STM14_4319	3773829	3774164	336
CP001363	uspA	STM14_4320	3774552	3774986	435
CP001363	yhiP	STM14_4321	3775311	3776783	1473
CP001363	yhiQ	STM14_4322	3776875	3777633	759
CP001363	prlC	STM14_4323	3777640	3779682	2043
CP001363	yhiR	STM14_4326	3781346	3782188	843
CP001363	gor	STM14_4327	3782293	3783645	1353
CP001363	treF	STM14_4334	3789274	3790923	1650
CP001363	yhjB	STM14_4338	3793168	3793770	603
CP001363	yhjC	STM14_4341	3794401	3795300	900
CP001363	yhjD	STM14_4342	3795373	3796401	1029
CP001363	yhjE	STM14_4344	3796752	3798074	1323
CP001363	yhjG	STM14_4345	3798114	3800174	2061
CP001363	yhjH	STM14_4346	3800284	3801051	768
CP001363	kdgK	STM14_4348	3801280	3802209	930
CP001363	yhjJ	STM14_4349	3802263	3803750	1488
CP001363	ysdA	STM14_4583	4012024	4012138	115
CP001363	ysdB	STM14_4584	4012135	4012224	90
CP001363	emrD	STM14_4586	4013380	4014564	1185
CP001363	dsdC	STM14_4588	4015640	4016563	924
CP001363	dsdX	STM14_4590	4016789	4018126	1338
CP001363	dsdA	STM14_4591	4018144	4019466	1323
CP001363	yidF	STM14_4592	4019548	4020078	531
CP001363	yidG	STM14_4593	4020075	4020437	363
CP001363	yidH	STM14_4594	4020427	4020774	348
CP001363	yidE	STM14_4597	4021218	4022879	1662
CP001363	ibpB	STM14_4599	4023069	4023497	429
CP001363	ibpA	STM14_4600	4023607	4024026	420
CP001363	yidQ	STM14_4602	4024327	4024662	336
CP001363	yidR	STM14_4603	4024664	4025890	1227
CP001363	ccmH_2	STM14_4604	4026012	4027055	1044
CP001363	ccmG_2	STM14_4605	4027052	4027609	558
CP001363	ccmF_2	STM14_4606	4027606	4029537	1932
CP001363	ccmE_2	STM14_4607	4029534	4030013	480
CP001363	ccmD_2	STM14_4608	4030010	4030222	213
CP001363	ccmC_2	STM14_4609	4030219	4030956	738
CP001363	ccmB_2	STM14_4610	4031008	4031667	660
CP001363	ccmA_2	STM14_4611	4031664	4032281	618
CP001363	torD	STM14_4613	4033877	4034509	633
CP001363	torA	STM14_4614	4034502	4037054	2553
CP001363	torC	STM14_4615	4037044	4038228	1185
CP001363	torR	STM14_4616	4038358	4039050	693
CP001363	torT	STM14_4617	4039023	4040063	1041
CP001363	torS	STM14_4618	4040143	4042878	2736
CP001363	dgoT	STM14_4619	4042904	4044241	1338
CP001363	dgoA	STM14_4620	4044326	4045474	1149
CP001363	dgoK	STM14_4622	4046072	4046950	879
CP001363	dgoR	STM14_4623	4046947	4047636	690
CP001363	yidA	STM14_4624	4047897	4048742	846
CP001363	gyrB	STM14_4628	4052547	4054961	2415
CP001363	recF	STM14_4629	4054990	4056063	1074
CP001363	dnaN	STM14_4631	4056211	4057311	1101
CP001363	dnaA	STM14_4632	4057316	4058716	1401
CP001363	rpmH	STM14_4634	4059377	4059517	141
CP001363	rnpA	STM14_4635	4059534	4059893	360
CP001363	yidC	STM14_4637	4060117	4061763	1647
CP001363	trmE	STM14_4638	4061905	4063269	1365
CP001363	yidY	STM14_4642	4067769	4068956	1188
CP001363	yidZ	STM14_4643	4068925	4069884	960
CP001363	yieE	STM14_4644	4070042	4070797	756
CP001363	yieF	STM14_4645	4070815	4071381	567
CP001363	yieG	STM14_4646	4071426	4072889	1464
CP001363	yieH	STM14_4647	4072932	4073597	666
CP001363	phoU	STM14_4648	4073692	4074417	726
CP001363	pstB	STM14_4649	4074432	4075205	774
CP001363	pstA	STM14_4650	4075292	4076182	891
CP001363	pstC	STM14_4651	4076182	4077141	960
CP001363	pstS	STM14_4652	4077277	4078317	1041
CP001363	aroE_3	STM14_4654	4079906	4080724	819
CP001363	glmS	STM14_4656	4082727	4084556	1830
CP001363	glmU	STM14_4657	4084745	4086115	1371
CP001363	atpC	STM14_4660	4087363	4087782	420
CP001363	atpD	STM14_4661	4087803	4089185	1383
CP001363	atpG	STM14_4662	4089212	4090075	864
CP001363	atpA	STM14_4663	4090126	4091667	1542
CP001363	atpH	STM14_4664	4091680	4092213	534
CP001363	atpF	STM14_4665	4092228	4092698	471
CP001363	atpE	STM14_4666	4092758	4092997	240
CP001363	atpB	STM14_4667	4093044	4093859	816
CP001363	atpI	STM14_4668	4093868	4094248	381
CP001363	gidB	STM14_4670	4094864	4095493	630
CP001363	gidA	STM14_4671	4095590	4097479	1890
CP001363	mioC	STM14_4672	4097858	4098301	444
CP001363	asnC	STM14_4673	4098391	4098849	459
CP001363	asnA	STM14_4674	4099000	4099992	993
CP001363	yieM	STM14_4675	4099997	4101448	1452
CP001363	yieN	STM14_4676	4101442	4103046	1605
CP001363	trkD	STM14_4677	4103286	4105154	1869
CP001363	rbsD	STM14_4678	4105351	4105770	420
CP001363	rbsA	STM14_4679	4105778	4107283	1506
CP001363	rbsC	STM14_4680	4107289	4108254	966
CP001363	rbsB	STM14_4681	4108279	4109169	891
CP001363	rbsK	STM14_4682	4109303	4110232	930
CP001363	rbsR	STM14_4683	4110236	4111234	999
CP001363	yieO	STM14_4684	4111200	4112627	1428
CP001363	yieP	STM14_4685	4112639	4113343	705
CP001363	rrsC	STM14_4686	4113824	4115367	1544
CP001363	gltU	STM14_4687	4115451	4115526	76
CP001363	rrlC	STM14_4688	4115720	4118711	2992
CP001363	rrfC	STM14_4690	4118801	4118920	120
CP001363	aspT	STM14_4691	4118973	4119049	77
CP001363	trpT	STM14_4692	4119058	4119133	76
CP001363	yifA	STM14_4693	4119235	4120083	849
CP001363	yifE	STM14_4694	4120190	4120528	339
CP001363	yifB	STM14_4695	4120553	4122073	1521
CP001363	ilvL	STM14_4697	4122425	4122523	99
CP001363	ilvG	STM14_4698	4122663	4124309	1647
CP001363	ilvM	STM14_4699	4124309	4124569	261
CP001363	ilvE	STM14_4700	4124587	4125516	930
CP001363	ilvD	STM14_4701	4125677	4127527	1851
CP001363	ilvA	STM14_4702	4127530	4129074	1545
CP001363	ilvY	STM14_4705	4130016	4130903	888
CP001363	ilvC	STM14_4706	4131067	4132542	1476
CP001363	ppiC	STM14_4707	4132634	4132915	282
CP001363	rep	STM14_4710	4133354	4135477	2124
CP001363	gppA	STM14_4711	4135517	4136998	1482
CP001363	rhlB	STM14_4712	4137117	4138382	1266
CP001363	trxA	STM14_4713	4138526	4138855	330
CP001363	rhoL	STM14_4714	4139091	4139186	96
CP001363	rho	STM14_4715	4139274	4140533	1260
CP001363	rfe	STM14_4716	4140763	4141866	1104
CP001363	wzzE	STM14_4717	4141878	4142924	1047
CP001363	wecB	STM14_4718	4142980	4144110	1131
CP001363	wecC	STM14_4719	4144107	4145369	1263
CP001363	rffG	STM14_4720	4145369	4146436	1068
CP001363	rffH	STM14_4721	4146469	4146693	225
CP001363	wecD	STM14_4722	4146671	4147348	678
CP001363	wecE	STM14_4723	4147353	4148483	1131
CP001363	wzxE	STM14_4724	4148485	4149735	1251
CP001363	wecF	STM14_4726	4150808	4152166	1359
CP001363	wecG	STM14_4727	4152163	4152903	741
CP001363	yifK	STM14_4728	4153110	4154495	1386
CP001363	argX	STM14_4729	4154598	4154674	77
CP001363	hisR	STM14_4730	4154729	4154804	76
CP001363	leuT	STM14_4731	4154825	4154911	87
CP001363	proM	STM14_4732	4154954	4155030	77
CP001363	hemY	STM14_4734	4155612	4156811	1200
CP001363	hemX	STM14_4735	4156811	4157980	1170
CP001363	hemD	STM14_4736	4158002	4158742	741
CP001363	hemC	STM14_4737	4158739	4159695	957
CP001363	cyaA	STM14_4739	4160057	4162603	2547
CP001363	cyaY	STM14_4744	4164237	4164557	321
CP001363	yifL	STM14_4747	4165712	4165915	204
CP001363	dapF	STM14_4748	4165952	4166776	825
CP001363	yigA	STM14_4749	4166773	4167480	708
CP001363	xerC	STM14_4750	4167477	4168379	903
CP001363	yigB	STM14_4751	4168379	4169095	717
CP001363	uvrD	STM14_4752	4169231	4171393	2163
CP001363	corA	STM14_4754	4171865	4172815	951
CP001363	yigF	STM14_4755	4172864	4173244	381
CP001363	yigG	STM14_4756	4173260	4173718	459
CP001363	rarD	STM14_4757	4173753	4174637	885
CP001363	yigI	STM14_4758	4174681	4175148	468
CP001363	pldA	STM14_4760	4175313	4176182	870
CP001363	recQ	STM14_4761	4176248	4178095	1848
CP001363	rhtC	STM14_4762	4178159	4178779	621
CP001363	rhtB	STM14_4763	4178819	4179439	621
CP001363	pldB	STM14_4764	4179454	4180566	1113
CP001363	yigL	STM14_4765	4180582	4181382	801
CP001363	yigM	STM14_4766	4181463	4182362	900
CP001363	metR	STM14_4767	4182250	4183203	954
CP001363	metE	STM14_4769	4183452	4185716	2265
CP001363	dlhH	STM14_4773	4187483	4188295	813
CP001363	udp	STM14_4774	4188554	4189315	762
CP001363	yigN	STM14_4775	4189455	4190885	1431
CP001363	ubiE	STM14_4776	4190981	4191736	756
CP001363	yigP	STM14_4777	4191746	4192351	606
CP001363	ubiB	STM14_4778	4192348	4193988	1641
CP001363	tatA	STM14_4779	4194194	4194448	255
CP001363	tatB	STM14_4780	4194452	4195000	549
CP001363	tatC	STM14_4781	4195003	4195782	780
CP001363	yigW	STM14_4782	4195812	4196606	795
CP001363	rfaH	STM14_4783	4196614	4197102	489
CP001363	yigC	STM14_4785	4197288	4198766	1479
CP001363	fre	STM14_4786	4198852	4199553	702
CP001363	assT	STM14_4787	4199807	4201630	1824
CP001363	fadA	STM14_4788	4201827	4202990	1164
CP001363	fadB	STM14_4789	4203000	4205315	2316
CP001363	pepQ	STM14_4790	4205379	4206710	1332
CP001363	yigZ	STM14_4791	4206710	4207324	615
CP001363	trkH	STM14_4792	4207363	4208814	1452
CP001363	hemG	STM14_4793	4208826	4209371	546
CP001363	rrsA	STM14_4794	4209749	4211290	1542
CP001363	ileT	STM14_4795	4211360	4211436	77
CP001363	alaT	STM14_4796	4211548	4211623	76
CP001363	rfc	STM14_1616	1420062	1421285	1224
CP001363	thrS	STM14_1619	1422177	1424105	1929
CP001363	infC	STM14_1620	1424109	1424651	543
CP001363	rpmI	STM14_1621	1424747	1424944	198
CP001363	rplT	STM14_1622	1424995	1425351	357
CP001363	pheS	STM14_1624	1425653	1426636	984
CP001363	pheT	STM14_1625	1426652	1429039	2388
CP001363	ihfA	STM14_1626	1429044	1429343	300
CP001363	btuC	STM14_1627	1429546	1430526	981
CP001363	btuE	STM14_1628	1430618	1431169	552
CP001363	btuD	STM14_1629	1431169	1431918	750
CP001363	nlpC	STM14_1630	1431995	1432459	465
CP001363	ydiV	STM14_1632	1432773	1433486	714
CP001363	ydiU	STM14_1633	1433548	1434990	1443
CP001363	ydiE	STM14_1634	1435025	1435216	192
CP001363	aroH	STM14_1635	1435373	1436419	1047
CP001363	ydiA	STM14_1637	1436575	1437408	834
CP001363	pps	STM14_1639	1437745	1440123	2379
CP001363	ydiD	STM14_1640	1440165	1441805	1641
CP001363	ydiT	STM14_1641	1441895	1442188	294
CP001363	ydiS	STM14_1642	1442185	1443471	1287
CP001363	ydiR	STM14_1643	1443528	1444463	936
CP001363	ydiQ	STM14_1644	1444485	1445249	765
CP001363	ydiP	STM14_1646	1445712	1446602	891
CP001363	ydiO	STM14_1647	1446678	1447829	1152
CP001363	ydiF	STM14_1648	1447843	1449438	1596
CP001363	aroD	STM14_1649	1449592	1450350	759
CP001363	aroE_1	STM14_1650	1450395	1451261	867
CP001363	ydiN	STM14_1651	1451328	1452563	1236
CP001363	ydiM	STM14_1654	1452927	1454138	1212
CP001363	ydiL	STM14_1655	1454279	1454638	360
CP001363	rprA	STM14_1656	1454806	1454912	107
CP001363	ydiK	STM14_1657	1455096	1456214	1119
CP001363	ydiJ	STM14_1659	1456479	1459535	3057
CP001363	ydiH	STM14_1661	1460002	1460229	228
CP001363	sufA	STM14_1663	1462290	1462658	369
CP001363	sufB	STM14_1664	1462667	1464154	1488
CP001363	sufC	STM14_1665	1464171	1464917	747
CP001363	sufD	STM14_1666	1464892	1466163	1272
CP001363	sufS	STM14_1667	1466160	1467380	1221
CP001363	ynhA	STM14_1668	1467393	1467809	417
CP001363	ynhG	STM14_1669	1467964	1468965	1002
CP001363	lppB	STM14_1670	1469032	1469271	240
CP001363	lpp	STM14_1671	1469354	1469590	237
CP001363	pykF	STM14_1672	1469901	1471313	1413
CP001363	orf48	STM14_1673	1471715	1473058	1344
CP001363	orf32	STM14_1674	1473080	1473973	894
CP001363	orf245	STM14_1675	1474032	1474769	738
CP001363	orf408	STM14_1676	1474781	1476007	1227
CP001363	ttrA	STM14_1677	1476330	1479392	3063
CP001363	ttrC	STM14_1678	1479385	1480407	1023
CP001363	ttrB	STM14_1679	1480408	1481160	753
CP001363	ttrS	STM14_1680	1481324	1483102	1779
CP001363	ttrR	STM14_1681	1483059	1483697	639
CP001363	orf70	STM14_1682	1483795	1484007	213
CP001363	orf319	STM14_1683	1484103	1485062	960
CP001363	orf242	STM14_1684	1485235	1485963	729
CP001363	ssrB	STM14_1686	1486142	1486780	639
CP001363	ssrA	STM14_1687	1486811	1489573	2763
CP001363	ssaB	STM14_1688	1489974	1490375	402
CP001363	ssaC	STM14_1689	1490377	1491870	1494
CP001363	ssaD	STM14_1690	1491851	1493062	1212
CP001363	ssaE	STM14_1691	1493070	1493312	243
CP001363	sscA	STM14_1695	1494496	1494969	474
CP001363	sseC	STM14_1696	1494972	1496426	1455
CP001363	sseD	STM14_1697	1496442	1497029	588
CP001363	sseE	STM14_1698	1497032	1497448	417
CP001363	sscB	STM14_1699	1497500	1497934	435
CP001363	sseF	STM14_1700	1497950	1498732	783
CP001363	sseG	STM14_1701	1498729	1499418	690
